"sku","name","description","manufacturer","manufacturer_part_number","family_series","brand_logo_url","price","lead_time","is_discontinued","is_repairable","voltage","output_type","sensing_type","protection_rating","categories_separated","url","image_url","net_weight","gross_weight","ship_length","ship_width","ship_height","category_level_2","accessory_type"
"BMF00A4-BALF","BMF00A4","Dimension = 16.8 x 2.9 x 4.5 mm Connection = M12x1-Male, 4-pin, A-coded Cable = PUR, 0.3 m Application = Optimized response path especially suited for short-stroke cylinders. Mounting part = C-slot; SMC; Bimba; Schunk Hous","Balluff","BMF00A4","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","60.91","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00a4-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00a4-balluff.jpg","0.05","0.055","0.85","6.2","8.85","Products /// Automation & Control /// Sensors","Sensor"
"BMF00A5-BALF","BMF00A5","Dimension = 16.8 x 2.9 x 4.5 mm Connection = M8x1-Male, 4-pin Cable = PUR, 0.3 m Application = Optimized response path especially suited for short-stroke cylinders. Mounting part = C-slot; SMC; Bimba; Schunk Housing materi","Balluff","BMF00A5","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","76.29","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00a5-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00a5-balluff.jpg","0.05","0.05","1","5.95","6.7","Products /// Automation & Control /// Sensors","Sensor"
"BMF00C4-BALF","BMF00C4","Dimension = 23.5 x 5 x 5.5 mm Principle of operation = Magnetic field sensor Connection = M8x1-Male, 3-pin Cable = PUR, 0.3 m Application = Pneumatic cylinder with T-slot. For dimensions, see sketch in product view. Mounti","Balluff","BMF00C4","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","43.29","2","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00c4-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00c4-balluff.jpg","0.035","0.035","0.9","5.15","9.15","Products /// Automation & Control /// Sensors","Sensor"
"BMF00C5-BALF","BMF00C5","Dimension = 23.5 x 5 x 5.5 mm Principle of operation = Magnetic field sensor Connection = M12x1-Male, 4-pin, A-coded Cable = PUR, 0.3 m Application = Pneumatic cylinder with T-slot. For dimensions, see sketch in product view","Balluff","BMF00C5","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","44.35","2","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00c5-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00c5-balluff.jpg","0.05","0.05","4.75","5.35","1","Products /// Automation & Control /// Sensors","Sensor"
"BMF00C9-BALF","BMF00C9","Dimension = 23.5 x 5 x 5.5 mm Connection = M12x1-Male, 4-pin, A-coded Cable = PUR, 0.3 m Application = Pneumatic cylinder with T-slot. For dimensions, see sketch in product view. Mounting part = can be installed in T-slot fr","Balluff","BMF00C9","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","66.05","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00c9-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00c9-balluff.jpg","0.065","0.075","10.2","5.1","0.8","Products /// Automation & Control /// Sensors","Sensor"
"BMF00FC-BALF","BMF00FC","Dimension = 16.8 x 2.9 x 4.5 mm Principle of operation = Magnetic field sensor Connection = M12x1-Male, 4-pin, A-coded Cable = PUR, 0.3 m Application = Optimized response path especially suited for short-stroke cylinders.","Balluff","BMF00FC","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","41.57","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00fc-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00fc-balluff.png","0.045","0.045","0.85","5.35","9.25","Products /// Automation & Control /// Sensors","Sensor"
"BMF00M5-BALF","BMF00M5","Special characteristics = Washdown Dimension = 5 x 5.4 x 27 mm Principle of operation = Magnetic field sensor Connection = M12x1-Male, 3-pin, A-coded Cable = TPE-V, 0.3 m Housing material = PP Switching output = PNP Norm","Balluff","BMF00M5","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","109.16","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00m5-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00m5-balluff.png","0.04","0.04","0.8","4.9","8.35","Products /// Automation & Control /// Sensors","Sensor"
"BMF00P0-BALF","BMF00P0","Dimension = 24 x 2.9 x 24 mm Principle of operation = Magnetic field sensor Connection = M8x1-Male, 3-pin Cable = PUR, 0.3 m Application = Object detection Mounting part = Screw M2 Housing material = PA 12 Switching ou","Balluff","BMF00P0","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","43.29","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00p0-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00p0-balluff.png","0.055","0.055","0.65","4.45","7.05","Products /// Automation & Control /// Sensors","Sensor"
"BMF00P3-BALF","BMF00P3","Dimension = 24 x 2.9 x 24 mm Principle of operation = Magnetic field sensor Connection = M12x1-Male, 4-pin, A-coded Cable = PUR, 0.3 m Application = Object detection Mounting part = Screw M2 Housing material = PA 12 Sw","Balluff","BMF00P3","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","82.96","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmf00p3-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmf00p3-balluff.png","0.06","0.06","0.85","6.35","8.8","Products /// Automation & Control /// Sensors","Sensor"
"BMP0007-BALF","BMP0007","Measuring range = 32 mm Dimension = 17.5 x 9.6 x 42 mm Analog output = Analog, voltage/Analog, current selectable 0ï¿½10 V/4ï¿½20 mA Interface = IO-Link 1.1 Resolution = ? 1 ï¿½m (IO-Link), 12 Bit (analog) Repeat accuracy = 100","Balluff","BMP0007","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","246.54","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmp0007-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmp0007-balluff.jpg","0.3","0.305","2.15","6.25","9.7","Products /// Automation & Control /// Sensors","Sensor"
"BMP000L-BALF","BMP000L","Measuring range = 32 mm Dimension = 17.5 x 9.6 x 42 mm Analog output = Analog, voltage/Analog, current selectable 0ï¿½10 V/4ï¿½20 mA Interface = IO-Link 1.1 Resolution = ? 1 ï¿½m (IO-Link), 12 Bit (analog) Repeat accuracy = 100","Balluff","BMP000L","Balluff Sensors, Magnetic Sensors Series","https://www.galco.com","246.54","3","0","0","null","null","null","null","Products > Automation & Control > Sensors > Magnetic","https://www.galco.com/bmp000l-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/m/bmp000l-balluff.jpg","0.31","0.31","1.95","6.2","9.65","Products /// Automation & Control /// Sensors","Sensor"
"BUS003F-BALF","BUS003F","Style Housing =  30 mm Analog output = Analog, voltage/analog, current 0ï¿½10 V/4ï¿½20 mA Connection = Connector, M12x1-Male, 5-pin Housing material = Brass, nickel-plated PBT, TPU Material sensing surface = PU foam/Epoxy resin","Balluff","BUS003F","Balluff Sensors, Ultrasonic Sensors Series","https://www.galco.com","689.74","2","0","0","9-30 VDC","0-10 V, 4-20 mA","End","IP67 ","Products > Automation & Control > Sensors > Ultrasonic","https://www.galco.com/bus003f-92272.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/b/u/bus003f-balluff.jpg","0.325","0.445","3.65","1.6","1.5","Products /// Automation & Control /// Sensors","Sensor"
"C42-2-SICK","C42-2","C42-2 REFLECTOR 42MM DIAM. M5X9 Reflectors Round, C42-2 Description: Round, M5x9 threaded bolt Ambient operating temperature: â€“","Sick","5324281","Sick Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/sick/logo_s.jpg","26.43","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/c42-2-sick.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/4/c42-2-sick.jpg","0.025","0.025","1.3","1.65","1.65","Products /// Automation & Control /// Sensors","Sensor"
"CA18CAN12PA-ELMC","CA18CAN12PA","CAP PROX PL M18 PNP NO+NC CAB","Carlo Gavazzi","CA18CAN12PA","Carlo Gavazzi Sensors","https://www.galco.com/media/brands/elmc/logo_s1.jpg","152.9","24","0","0","10-40 VDC","PNP","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ca18can12pa-elmc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/a/ca18can12pa-carlo-gavazzi.jpg","0.3325","0.3325","1.38","4.16","6","Products /// Automation & Control /// Sensors","Sensor"
"CA30CAF16PAM1-ELMC","CA30CAF16PAM1","CAP PROX PL M30 PNP NO+NC,PLUG","Carlo Gavazzi","CA30CAF16PAM1","Carlo Gavazzi Sensors","https://www.galco.com/media/brands/elmc/logo_s1.jpg","294","25","0","0","10-40 VDC","PNP","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ca30caf16pam1-elmc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/a/ca30caf16pam1-carlo-gavazzi.jpg","0.125","0.255","2.85","1.1","1.1","Products /// Automation & Control /// Sensors","Sensor"
"CA30CAN25PA-ELMC","CA30CAN25PA","SENSOR","Carlo Gavazzi","CA30CAN25PA","Carlo Gavazzi Sensors","https://www.galco.com/media/brands/elmc/logo_s1.jpg","263.31","7","0","0","null","null","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ca30can25pa-carlo-gavazzi.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/a/ca30can25pa-carlo-gavazzi.jpg","0.29","0.42","1.15","4.3","6.3","Products /// Automation & Control /// Sensors","Sensor"
"CA30CAN25PAM1-ELMC","CA30CAN25PAM1","CAP PROX PL M30 PNP NO+NC,PLUG","Carlo Gavazzi","CA30CAN25PAM1","Carlo Gavazzi Sensors","https://www.galco.com/media/brands/elmc/logo_s1.jpg","260.44","30","0","0","10-40 VDC","PNP","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ca30can25pam1-elmc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/a/ca30can25pam1-carlo-gavazzi.jpg","0.246","0.246","1.38","4.2","7","Products /// Automation & Control /// Sensors","Sensor"
"CR18-8AC-ATNC","CR18-8AC","Sensor, Capacitive Prox, 18mm Round, Shielded, AC, NC, 2 Wire, 90-250 VAC","Autonics","CR18-8AC","Autonics Sensors, CR Series","https://www.galco.com/media/amasty/shopby/option_images/slider/atnc/logo_s.jpg","94.14","16","0","0","100-240 VAC","null","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/cr18-8ac-atnc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/r/cr18-8ac-autonics.jpg","0.14","0.18","6.75","5.2","0.8","Products /// Automation & Control /// Sensors","Sensor"
"CR18-8DP-ATNC","CR18-8DP","Sensor, Capacitive Prox, 18mm Round, Shielded, DC, PNP, NO, 3 Wire, 10-30 VDC","Autonics","CR18-8DP","Autonics Sensors, CR Series","https://www.galco.com/media/amasty/shopby/option_images/slider/atnc/logo_s.jpg","79","3","0","0","12-24 VDC","PNP","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/cr18-8dp-atnc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/r/cr18-8dp-autonics.jpg","0.15","0.185","5.1","5.25","0.85","Products /// Automation & Control /// Sensors","Sensor"
"CR30-15DN-ATNC","CR30-15DN","Sensor, Capacitive Prox, 30mm Round. Non-Shielded, DC, NPN, NO, 3 Wire, 10-30 VDC","Autonics","CR30-15DN","Autonics Sensors, CR Series","https://www.galco.com/media/amasty/shopby/option_images/slider/atnc/logo_s.jpg","79","2","0","0","12-24 VDC","NPN","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/cr30-15dn-atnc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/r/cr30-15dn-autonics.jpg","0.385","0.545","4.85","5.05","1.15","Products /// Automation & Control /// Sensors","Sensor"
"CS-650-10-GRYS","CS-650-10","Mini Solid core sensor, 0-5 Vdc, 0-10 amp range","Greystone Energy Systems","CS-650-10","Greystone Energy Systems Sensors, CS-6XX Series","https://www.galco.com/media/amasty/shopby/option_images/slider/grys/logo_s.jpg","37.05","13","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/cs-650-10-grys.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/s/cs-650-10-greystone-energy-systems.jpg","0.095","0.095","1.95","1.8","0.85","Products /// Automation & Control /// Sensors","Sensor"
"CS-650-R1-GRYS","CS-650-R1","Solid core sensor, 0-5 Vdc, 0-10/20/50 amp range","Greystone Energy Systems","CS-650-R1","Greystone Energy Systems Sensors, CS-650 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/grys/logo_s.jpg","37.42","16","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/cs-650-r1-grys.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/s/cs-650-r1-greystone-energy-systems.jpg","0.165","0.165","2.7","0.95","2.65","Products /// Automation & Control /// Sensors","Sensor"
"CSD-CA1G1-1-JHSN","CSD-CA1G1-1","Splt/Adj Led 1.25A W/Rly; Split Core Current Switch; Ajustable Set Point; Led; 1.25-200A W/Relay","Johnson Controls","CSD-CA1G1-1","Johnson Controls Sensors, CSD Series","https://www.galco.com","182.7","14","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/csd-ca1g1-1-jhsn.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/s/csd-ca1g1-1-johnson-controls.jpg","0.375","0.38","1.75","3.6","2.7","Products /// Automation & Control /// Sensors","Sensor"
"CSD-SA1E1-1-JHSN","CSD-SA1E1-1","Sld/Adj Led 1A W/Rly; Solid Core Current Switch; Adj Set Point; Led; 1.00A Low Set Point","Johnson Controls","CSD-SA1E1-1","Johnson Controls Sensors, CSD Series","https://www.galco.com","139.64","35","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/csd-sa1e1-1-jhsn.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/s/csd-sa1e1-1-johnson-controls.jpg","0.28","0.28","2.6","2.95","1.6","Products /// Automation & Control /// Sensors","Sensor"
"CSDSC-S75050L-JHSN","CSDSC-S75050L","Current Switch, 50A, Under/Over Curr Switching, N/O, Adj Set Point,","Johnson Controls","CSDSC-S75050L","Johnson Controls Sensors","https://www.galco.com","88.29","6","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/csdsc-s75050l-johnson-controls.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/s/csdsc-s75050l-johnson-controls.jpg","0.1","0.11","2.25","1.6","0.8","Products /// Automation & Control /// Sensors","Sensor"
"CTD-C1G00-1-JHSN","CTD-C1G00-1","Split Clampled Core 4-20; Ma; Multi-Range 30/60/120A Current Transducer","Johnson Controls","CTD-C1G00-1","Johnson Controls Sensors, CTD Series","https://www.galco.com","116.69","11","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/ctd-c1g00-1-jhsn.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/c/t/ctd-c1g00-1-johnson-controls.jpg","0.315","0.355","1.05","3.7","2.7","Products /// Automation & Control /// Sensors","Sensor"
"DS-300-3-DWYR","DS-300-3","Flow Sensor","Dwyer Instruments","DS-300-3","Dwyer Instruments Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","391.86","9","0","0","null","null","null","null","Products > Automation & Control > Sensors > Flow Sensors","https://www.galco.com/ds-300-3-dwyr.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/d/s/ds-300-3-dwyer-instruments.jpg","0.765","0.77","10.4","5.1","1.45","Products /// Automation & Control /// Sensors","Sensor"
"E53KBL30A2E-CHGP","E53KBL30A2E","Eaton E53 tubular capacitive proximity sensor, Threaded body, 0.98 in range, Straight, 30 mm, Unshielded, Output ON, 6.6 ft, 300 mA Solid State Output, PVC, 2-wire AC, NC, 20-250V","Cutler Hammer, Div of Eaton","EATON-E53KBL30A2E","Cutler Hammer, Div of Eaton Sensors, E53 Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","470.84","43","0","0","20-250 VAC","null","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/e53kbl30a2e-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/5/e53kbl30a2e-cutler-hammer-div-of-eaton.jpg","0.5","0.5","6","6","1.75","Products /// Automation & Control /// Sensors","Sensor"
"EAC110SC-CHGP","EAC110SC","Eaton Current watch series Transducer, Current Sensor, UL94 V0 Flammability Rated Plastic enclosure, Measure up to 50A max AC, Screw Terminals, 0.25 FS accuracy","Cutler Hammer, Div of Eaton","EATON-EAC110SC","Cutler Hammer, Div of Eaton Sensors, EAC Series","https://www.galco.com/media/brands/chgp/logo_s.jpg","212.78","35","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/eac110sc-chgp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/a/eac110sc-cutler-hammer-div-of-eaton.jpg","0.3","0.33","5","3.5","2.5","Products /// Automation & Control /// Sensors","Sensor"
"EC3025TBAPL-ELMC","EC3025TBAPL","Prox, Cap, 30mm, 25mm Range, AC, 2-W N/O or N/C SCR Output, 20-250VAC Cable Conn, Poly Body, 500mA Max","Carlo Gavazzi","EC3025TBAPL","Carlo Gavazzi Sensors, EC Series","https://www.galco.com/media/brands/elmc/logo_s1.jpg","346.52","4","0","0","20-250 VAC","SCR","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ec3025tbapl-elmc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/c/ec3025tbapl-carlo-gavazzi.jpg","0.3306","0.4","3.58","1.18","1.18","Products /// Automation & Control /// Sensors","Sensor"
"EC3025TBAPL-6-ELMC","EC3025TBAPL-6","PROX, CAP, 30mm, 25mm RANGE, AC, 2-W N/O OR N/C OUTPUT, 20-250VAC M12 CONNECTION","Carlo Gavazzi","EC3025TBAPL-6","Carlo Gavazzi Sensors, EC Series","https://www.galco.com/media/brands/elmc/logo_s1.jpg","397.07","3","0","0","20-250 VAC","SCR","null","null","Products > Automation & Control > Sensors > Capacitive Proximity","https://www.galco.com/ec3025tbapl-6-elmc.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/c/ec3025tbapl-6-carlo-gavazzi.jpg","0.12","0.22","3.6","1.15","1.15","Products /// Automation & Control /// Sensors","Sensor"
"EXGFD5AA-DWYR","EXGFD5AA","Ultra Mag Level Switch Flanged Mounting PTFE Diaphragm","Dwyer Instruments","EXGFD5AA","Dwyer Instruments Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","721.95","14","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/exgfd5aa.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/e/x/exgfd5aa-dwyer-instruments.jpg","7.735","7.73","9.45","9.6","4.75","Products /// Automation & Control /// Sensors","Sensor"
"F6-HPS-31-DWYR","F6-HPS-31","Level Switch Horizontal Internal And External Mount SPST 1/2In NPT Male Connection","Dwyer Instruments","F6-HPS-31","Dwyer Instruments Sensors, F6 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","37.8","5","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/f6-hps-31.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/f/6/f6-hps-31-dwyer-instruments.jpg","0.07","0.13","4.2","1.05","1","Products /// Automation & Control /// Sensors","Sensor"
"FKP604V6-1LCYY-YL-FUJI","FKP604V6-1LCYY-YL","null","Fuji","FKP604V6-1LCYY-YL","Fuji Sensors, FKP-V6 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/fuji/logo_s.jpg","1620.71","null","0","0","null","null","null","null","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/fkp604v6-1lcyy-yl-fuji.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/f/k/fkp604v6-1lcyy-yl-fuji.jpg","4.2","6.5","7.7","4.1","5.5","Products /// Automation & Control /// Sensors","Sensor"
"H321-VEIN","H321","Split Core, Span Adj., Range: 0-800AAC, Output: 4-20mA, Loop","Veris Industries","H321","Veris Industries Sensors, HX21 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/vein/logo_s.jpg","259.81","49","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/h321-vein.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/h/3/h321-veris-industries.jpg","1.365","1.365","5.45","5.85","1.15","Products /// Automation & Control /// Sensors","Sensor"
"H721LC-VEIN","H721LC","Solid Core,Range:0-10,0-20,0-40AAC Sw Select,Output:4-20mA","Veris Industries","H721LC","Veris Industries Sensors, H721xC Series","https://www.galco.com/media/amasty/shopby/option_images/slider/vein/logo_s.jpg","92.85","19","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/h721lc-vein.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/h/7/h721lc-veris-industries.jpg","0.285","0.305","3.15","4.15","1.2","Products /// Automation & Control /// Sensors","Sensor"
"H921-VEIN","H921","Current Transducer, Split-Core, 0-120AAC Input, 4-20mA Output (Selectable Range, 0-30/60/120AAC)","Veris Industries","H921","Veris Industries Sensors, H921 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/vein/logo_s.jpg","59.34","39","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/h921-vein.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/h/9/h921-veris-industries.jpg","0.34","0.34","3.1","3","1.4","Products /// Automation & Control /// Sensors","Sensor"
"H923-VEIN","H923","Split Core,Range:0-20,0-100, 0-150AAC,Switch Sel.,Output:0-10V","Veris Industries","H923","Veris Industries Sensors, HX23 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/vein/logo_s.jpg","92.74","47","0","0","null","null","null","null","Products > Automation & Control > Sensors > Current","https://www.galco.com/h923-vein.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/h/9/h923-veris-industries.jpg","0.34","0.375","3.1","3","1.4","Products /// Automation & Control /// Sensors","Sensor"
"HML1H-HH204S-WS-BARK","HML1H-HH204S-WS","TEMP SWITCH","Barksdale Control Products","HML1H-HH204S-WS","Barksdale Control Products Sensors, ML1H/L2H Series","https://www.galco.com/media/amasty/shopby/option_images/slider/bark/logo_s.jpg","1495.48","30","0","0","null","null","null","null","Products > Automation & Control > Sensors > Temperature","https://www.galco.com/hml1h-hh204s-ws-bark.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/h/m/hml1h-hh204s-ws-barksdale-control-products.jpg","1.5","0","2.38","2.75","7.88","Products /// Automation & Control /// Sensors","Sensor"
"IQT1-18GM-IO-V1-PRLF","IQT1-18GM-IO-V1","Identainductive","Pepperl Fuchs","299927","Pepperl Fuchs Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/prlf/logo_s.jpg","547.98","13","0","0","20-30 VDC","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/iqt1-18gm-io-v1-pepperl-fuchs.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/i/q/iqt1-18gm-io-v1-pepperl-fuchs.jpg","0.055","0.11","2.45","0.65","0.75","Products /// Automation & Control /// Sensors","Sensor"
"IQT1-F61-IO-V1-PRLF","IQT1-F61-IO-V1","Identainductive","Pepperl Fuchs","299928","Pepperl Fuchs Sensors","https://www.galco.com/media/amasty/shopby/option_images/slider/prlf/logo_s.jpg","549.54","6","0","0","20-30 VDC","null","null","null","Products > Automation & Control > Sensors > Sensor Accessories","https://www.galco.com/iqt1-f61-io-v1-pepperl-fuchs.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/i/q/iqt1-f61-io-v1-pepperl-fuchs.jpg","0.125","0.19","3.6","1.05","0.55","Products /// Automation & Control /// Sensors","Sensor"
"IS626-10-GH-P1-E1-S1-DWYR","IS626-10-GH-P1-E1-S1","Intrinsically Safe Pressure Transmitter 100 PSI Pressure Range 4-20 Ma Output 1/4In NPT","Dwyer Instruments","IS626-10-GH-P1-E1-S1","Dwyer Instruments Sensors, IS626 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","563.84","29","0","0","10-28 VDC","null","null","IP66","Products > Automation & Control > Sensors > Pressure","https://www.galco.com/is626-10-gh-p1-e1-s1-dwyr.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/i/s/is626-10-gh-p1-e1-s1-dwyer-instruments.jpg","0.63","0.8","7.15","1.2","1.15","Products /// Automation & Control /// Sensors","Sensor"
"L6EPB-B-S-3-A-DWYR","L6EPB-B-S-3-A","L6Epb-Bs3A Flotect Level Switch Brass Body SPDT Side Wall Mounting ss Float","Dwyer Instruments","L6EPB-B-S-3-A","Dwyer Instruments Sensors, L6 Series","https://www.galco.com/media/amasty/shopby/option_images/slider/dwyr/logo_s.jpg","445.18","10","0","0","null","null","null","null","Products > Automation & Control > Sensors > Float Switches","https://www.galco.com/l6epb-b-s-3-a.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/l/6/l6epb-b-s-3-a-dwyer-instruments.jpg","0.95","1.365","3.2","10.7","1.8","Products /// Automation & Control /// Sensors","Sensor"
